127.0.0.1 - - [03/Nov/2017:09:46:56 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:08:23 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:08:23 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:08:23 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:08:23 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4270
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:08:24 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:08:24 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:09:12 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:09:12 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:09:12 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:09:12 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4264
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:09:13 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:09:13 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:10:35 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:10:35 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:10:35 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 200 37664
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:10:35 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4254
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:10:36 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:10:36 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:12:25 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:12:25 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:12:25 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:12:25 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4264
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:12:26 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:12:12:26 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:09:41 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:09:42 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4291
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:09:42 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:09:42 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:09:42 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:09:42 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:15 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:15 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:15 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:15 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4291
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:16 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:16 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:25 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:25 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:25 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:25 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4292
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:26 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:26 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:36 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:36 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:36 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:36 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4292
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:37 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:10:37 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:17:50 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2331
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:17:50 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:17:50 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:17:50 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4316
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:17:51 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:17:51 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:21:37 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2316
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:21:37 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:21:37 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:21:37 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:21:38 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:21:38 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:26:14 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2316
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:26:14 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:26:14 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:26:14 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4366
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:26:14 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:26:14 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:31:35 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2316
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:31:35 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:31:35 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:31:35 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:31:36 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:14:31:36 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:15:10:21 +0530] "GET /HodsDemo/ HTTP/1.1" 200 290
0:0:0:0:0:0:0:1 - - [03/Nov/2017:15:10:23 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2316
0:0:0:0:0:0:0:1 - - [03/Nov/2017:15:10:23 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:15:10:23 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:15:10:23 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:15:10:23 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:26 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2316
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:27 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 200 4419
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:27 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:27 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:27 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2316
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:27 +0530] "GET /HodsDemo/JS/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:27 +0530] "GET /HodsDemo/JS/controller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:27 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:36 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:36 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:40 +0530] "GET /HodsDemo/ HTTP/1.1" 200 290
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:42 +0530] "GET /HodsDemo/TestServlet HTTP/1.1" 200 2316
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:43 +0530] "GET /HodsDemo/CSS/cust.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:43 +0530] "GET /HodsDemo/DataFeeding HTTP/1.1" 200 772
0:0:0:0:0:0:0:1 - - [03/Nov/2017:16:53:43 +0530] "GET /HodsDemo/Views/add.jsp HTTP/1.1" 200 4733
